gen1	gen2	phenotype	pvalue
SRR	RRS	size	0.06503899563167748
SRR	RS	size	0.49882678794627
SRR	RSP	size	0.15420046266420562
SRR	RSR	size	0.3260288960164309
SRR	RSS	size	0.7910603527379209
SRR	S	size	0.6656786279855134
SRR	SP	size	0.09516102575219931
SRR	SPP	size	0.3093070878988132
SRR	SPR	size	0.17067193685222537
SRR	SPS	size	0.9948554279585144
SRR	SR	size	0.26935436050409034
SRR	SRP	size	0.4107840840725332
SRR	SRR	size	0.45882889407979455
SRR	SRS	size	0.8769356549061558
SRR	SS	size	0.512372186508066
SRR	SSP	size	0.5161632672190835
SRR	SSR	size	0.3772084200947602
SRR	SSS	size	0.3000376551354006
SRS	P	size	0.9770213726579395
SRS	PP	size	0.9280281513075856
SRS	PPP	size	0.9279845912961646
SRS	PPR	size	0.7639966713596039
SRS	PPS	size	0.6574142433357051
SRS	PR	size	0.2513926421854208
SRS	PRP	size	0.8681636763690963
SRS	PRR	size	0.19851229618076482
SRS	PRS	size	0.9477819061899244
SRS	PS	size	0.47815968681289656
SRS	PSP	size	0.05066525744817374
SRS	PSR	size	0.3333090448039364
SRS	PSS	size	0.015036982250808628
SRS	R	size	0.9235107119635123
SRS	RP	size	0.6614684968332364
SRS	RPP	size	0.10837978816578953
SRS	RPR	size	0.5867534393964344
SRS	RPS	size	0.35070639522794245
SRS	RR	size	0.106179158947724
SRS	RRP	size	0.7462532120872664
SRS	RRR	size	0.1970487950019052
SRS	RRS	size	0.05254053156631355
SRS	RS	size	0.4938159493578702
SRS	RSP	size	0.3037565483317908
SRS	RSR	size	0.22208512582991335
SRS	RSS	size	0.9084707552728403
SRS	S	size	0.752191986572352
SRS	SP	size	0.5684090639650735
SRS	SPP	size	0.1151440007854122
SRS	SPR	size	0.16920768009748877
SRS	SPS	size	0.35696758028360254
SRS	SR	size	0.4198259200274326
SRS	SRP	size	0.27788767488161426
SRS	SRR	size	0.19306915705013827
SRS	SRS	size	0.5374028623436634
SRS	SS	size	0.6173948255169117
SRS	SSP	size	0.22717139291422228
SRS	SSR	size	0.06590959159536036
SRS	SSS	size	0.6956809919976114
SS	P	size	0.6430511539684276
SS	PP	size	0.43060452320695997
SS	PPP	size	0.7429421566759136
SS	PPR	size	0.8209578001041071
SS	PPS	size	0.37522889064605613
SS	PR	size	0.6553813560613864
SS	PRP	size	0.47724663598484685
SS	PRR	size	0.47887074773281624
SS	PRS	size	0.031096750431651277
SS	PS	size	0.3363269613912798
SS	PSP	size	0.1913643474084733
SS	PSR	size	0.03269093724158312
SS	PSS	size	0.5486351297033837
SS	R	size	0.24803343714603254
SS	RP	size	0.9129473323869423
SS	RPP	size	0.23192100431976914
SS	RPR	size	0.981485850862326
SS	RPS	size	0.23285143838816347
SS	RR	size	0.7221703867252597
SS	RRP	size	0.6453654746196913
SS	RRR	size	0.34564121826887795
SS	RRS	size	0.7543397585797894
SS	RS	size	0.9298375125507137
SS	RSP	size	0.8374209015345905
SS	RSR	size	0.8230833447700818
SS	RSS	size	0.4278962419486785
SS	S	size	0.1502623475597632
SS	SP	size	0.3169598621008658
SS	SPP	size	0.425063485421437
SS	SPR	size	0.7503667613726998
SS	SPS	size	0.9836976332301046
SS	SR	size	0.4493569816799008
SS	SRP	size	0.6229195426621263
SS	SRR	size	0.1747750649971589
SS	SRS	size	0.3913901843871971
SS	SS	size	0.9691154702707518
SS	SSP	size	0.3921233818027695
SS	SSR	size	0.5665913848480923
SS	SSS	size	0.24349672348711116
SSP	P	size	0.43196002804115474
SSP	PP	size	0.12766094661178873
SSP	PPP	size	0.2893267881574363
SSP	PPR	size	0.9100192109291189
SSP	PPS	size	0.18439769493275726
SSP	PR	size	0.18471370416745125
SSP	PRP	size	0.022198242389622425
SSP	PRR	size	0.4495759608157037
SSP	PRS	size	0.6805304407567375
SSP	PS	size	0.157657169579553
SSP	PSP	size	0.864388334228317
SSP	PSR	size	0.901326600723208
SSP	PSS	size	0.9049027502755437
SSP	R	size	0.7108658763743572
SSP	RP	size	0.5064643015233957
SSP	RPP	size	0.5903785007433097
SSP	RPR	size	0.9085375285861431
SSP	RPS	size	0.03398820941305092
SSP	RR	size	0.41819560195214345
SSP	RRP	size	0.7339284686840315
SSP	RRR	size	0.5847324896801458
SSP	RRS	size	0.6881145070724632
SSP	RS	size	0.12541794282479923
SSP	RSP	size	0.8338924066488623
SSP	RSR	size	0.20172333250403762
SSP	RSS	size	0.2369894713834021
SSP	S	size	0.20592859854076528
SSP	SP	size	0.9967890903396154
SSP	SPP	size	0.7918088721127196
SSP	SPR	size	0.04207933281964504
SSP	SPS	size	0.8277911848390977
SSP	SR	size	0.7727323582515547
SSP	SRP	size	0.09741015904727712
SSP	SRR	size	0.044236839235015424
SSP	SRS	size	0.8006839245646683
SSP	SS	size	0.8731977371717476
SSP	SSP	size	0.8808084885066823
SSP	SSR	size	0.21005724722544905
SSP	SSS	size	0.6216874308879283
SSR	P	size	0.20667149355747572
SSR	PP	size	0.12455399601478412
SSR	PPP	size	0.5978538029637347
SSR	PPR	size	0.32741385942130186
SSR	PPS	size	0.6715845346092721
SSR	PR	size	0.9230616294265226
SSR	PRP	size	0.7386868725160601
SSR	PRR	size	0.8728015752027863
SSR	PRS	size	0.603438699541366
SSR	PS	size	0.6755058739263499
SSR	PSP	size	0.6831964385235222
SSR	PSR	size	0.47530706077198326
SSR	PSS	size	0.22291148300353436
SSR	R	size	0.29855535095767194
SSR	RP	size	0.22809678499739483
SSR	RPP	size	0.1800265994029081
SSR	RPR	size	0.8150103426920242
SSR	RPS	size	0.010891653851313743
SSR	RR	size	0.39382759609686135
SSR	RRP	size	0.5951436443569554
SSR	RRR	size	0.5520845086908701
SSR	RRS	size	0.18964814075704461
SSR	RS	size	0.8464353036286718
SSR	RSP	size	0.05405441496572605
SSR	RSR	size	0.2523084529443722
SSR	RSS	size	0.9222738741286967
SSR	S	size	0.41822197215070345
SSR	SP	size	0.8804285933223546
SSR	SPP	size	0.5351695429271393
SSR	SPR	size	0.49723242746552065
SSR	SPS	size	0.2710784926416029
SSR	SR	size	0.06960916509550008
SSR	SRP	size	0.7015710002289477
SSR	SRR	size	0.060719901557673706
SSR	SRS	size	0.43002513809516263
SSR	SS	size	0.18426247497268466
SSR	SSP	size	0.4210121312646201
SSR	SSR	size	0.3274853656569563
SSR	SSS	size	0.8456859724818719
SSS	P	size	0.9290259925210912
SSS	PP	size	0.2529126163881078
SSS	PPP	size	0.6577825144829571
SSS	PPR	size	0.9941540047865306
SSS	PPS	size	0.6206980390401694
SSS	PR	size	0.46887423231467296
SSS	PRP	size	0.48022228748173745
SSS	PRR	size	0.23684675624567997
SSS	PRS	size	0.09904209741661396
SSS	PS	size	0.10446843850564036
SSS	PSP	size	0.4692925376729945
SSS	PSR	size	0.38583259661929004
SSS	PSS	size	0.33764370376577635
SSS	R	size	0.8217606791366959
SSS	RP	size	0.8065252123077314
SSS	RPP	size	0.8774733150488246
SSS	RPR	size	0.7888774415702462
SSS	RPS	size	0.6670596616521806
SSS	RR	size	0.8296238187352708
SSS	RRP	size	0.9586347518812726
SSS	RRR	size	0.48950116158114243
SSS	RRS	size	0.443195463963984
SSS	RS	size	0.10699733954075097
SSS	RSP	size	0.6335683881639713
SSS	RSR	size	0.4272792082009508
SSS	RSS	size	0.42458044526385164
SSS	S	size	0.33653945705942223
SSS	SP	size	0.9844333356153092
SSS	SPP	size	0.13037427262807522
SSS	SPR	size	0.7798736279050007
SSS	SPS	size	0.8161500307675853
SSS	SR	size	0.17969063201968316
SSS	SRP	size	0.5107698415176452
SSS	SRR	size	0.09801046847255046
SSS	SRS	size	0.08517004547509255
SSS	SS	size	0.502666137167013
SSS	SSP	size	0.23185772817570416
SSS	SSR	size	0.6255214153278588
SSS	SSS	size	0.9321817475730958
P	P	weight	0.28850092743122946
P	PP	weight	0.0337851074871689
P	PPP	weight	0.5280035657473041
P	PPR	weight	0.6470662302231269
P	PPS	weight	0.5911034788831983
P	PR	weight	0.9458186072380479
P	PRP	weight	0.19220866104862522
P	PRR	weight	0.7713702891099053
P	PRS	weight	0.39935316789914965
P	PS	weight	0.4492745291768643
P	PSP	weight	0.610223728393966
P	PSR	weight	0.9621271380039983
P	PSS	weight	0.49007465664528127
P	R	weight	0.08077731559547385
P	RP	weight	0.706361276206029
P	RPP	weight	0.44945095590036055
P	RPR	weight	0.18560747078883866
P	RPS	weight	0.40361992024331816
P	RR	weight	0.2478965160322819
P	RRP	weight	0.9095527987712847
P	RRR	weight	0.5439734289938855
P	RRS	weight	0.0906978256622889
P	RS	weight	0.4239580154818413
P	RSP	weight	0.41591506998028127
P	RSR	weight	0.021721580022382114
P	RSS	weight	0.8747634394906819
P	S	weight	0.10393731040463206
P	SP	weight	0.8326111658334343
P	SPP	weight	0.26582862221954284
P	SPR	weight	0.8262467528804129
P	SPS	weight	0.6151154946025151
P	SR	weight	0.4052254543674614
P	SRP	weight	0.6645042364476254
P	SRR	weight	0.5209055537225321
P	SRS	weight	0.4597993315857175
P	SS	weight	0.6381302240115077
P	SSP	weight	0.6907701277422776
P	SSR	weight	0.9261709795724308
P	SSS	weight	0.16779124343196972
PP	P	weight	0.30615474812851406
PP	PP	weight	0.22435241308507203
PP	PPP	weight	0.9698188092178138
PP	PPR	weight	0.9786232188401738
PP	PPS	weight	0.6464682002732212
PP	PR	weight	0.512558492284569
PP	PRP	weight	0.12121791878760346
PP	PRR	weight	0.5214249802733187
PP	PRS	weight	0.5665087653072866
PP	PS	weight	0.23960601127551473
PP	PSP	weight	0.5614352690241934
PP	PSR	weight	0.6791787214397922
PP	PSS	weight	0.4271909256028231
PP	R	weight	0.9062432104129866
PP	RP	weight	0.11850527724689164
PP	RPP	weight	0.26829997830384644
PP	RPR	weight	0.989974783330109
PP	RPS	weight	0.3613351482461976
PP	RR	weight	0.24082169163604694
PP	RRP	weight	0.8771842795691109
PP	RRR	weight	0.8509090163083086
PP	RRS	weight	0.04224066580525088
PP	RS	weight	0.8692669766776034
PP	RSP	weight	0.04566989203570193
PP	RSR	weight	0.2797918608540869
PP	RSS	weight	0.4571376235042519
PP	S	weight	0.25992899647642576
PP	SP	weight	0.488751750990451
PP	SPP	weight	0.6314332296178811
PP	SPR	weight	0.45678857944873996
PP	SPS	weight	0.5714957747925538
PP	SR	weight	0.4229221409989483
PP	SRP	weight	0.9458913905250511
PP	SRR	weight	0.5519665487939995
PP	SRS	weight	0.35621466688134196
PP	SS	weight	0.5328839846321796
PP	SSP	weight	0.3283655623207018
PP	SSR	weight	0.3116657740663136
PP	SSS	weight	0.35313592317469467
PPP	P	weight	0.7199244978599043
PPP	PP	weight	0.8269715689286051
PPP	PPP	weight	0.17182310494701725
PPP	PPR	weight	0.5631988526476603
PPP	PPS	weight	0.35980654744908425
PPP	PR	weight	0.5591993616435388
PPP	PRP	weight	0.15861725526334258
PPP	PRR	weight	0.2127495757760175
PPP	PRS	weight	0.25571867934435966
PPP	PS	weight	0.5157595463528633
PPP	PSP	weight	0.5868207141944835
PPP	PSR	weight	0.6399543538818449
PPP	PSS	weight	0.11299706969010637
PPP	R	weight	0.1366384491303697
PPP	RP	weight	0.32800616206571187
PPP	RPP	weight	0.5070480838023719
PPP	RPR	weight	0.35984378840954445
PPP	RPS	weight	0.5792403223720901
PPP	RR	weight	0.31130346722337054
PPP	RRP	weight	0.4563393905876175
PPP	RRR	weight	0.4991040148715442
PPP	RRS	weight	0.9601750127883081
PPP	RS	weight	0.6076782061077026
PPP	RSP	weight	0.7558987564809609
PPP	RSR	weight	0.17299530990937395
PPP	RSS	weight	0.8142536861869326
PPP	S	weight	0.41832946271069116
PPP	SP	weight	0.8523333239107513
PPP	SPP	weight	0.39090080019479645
PPP	SPR	weight	0.9091992788767373
PPP	SPS	weight	0.9479427815648761
PPP	SR	weight	0.5921573463983492
PPP	SRP	weight	0.2865996656476031
PPP	SRR	weight	0.8188440388280045
PPP	SRS	weight	0.13586696820231592
PPP	SS	weight	0.5804583160637281
PPP	SSP	weight	0.9038815784095976
PPP	SSR	weight	0.7857082789894154
PPP	SSS	weight	0.09923539180295426
PPR	P	weight	0.04712281919577466
PPR	PP	weight	0.05066381775420992
PPR	PPP	weight	0.06269868046562244
PPR	PPR	weight	0.914760852267436
PPR	PPS	weight	0.20028773088317864
PPR	PR	weight	0.8074034132074106
PPR	PRP	weight	0.17680051362414817
PPR	PRR	weight	0.426729319572863
PPR	PRS	weight	0.8436874876964715
PPR	PS	weight	0.03933779887246469
PPR	PSP	weight	0.48283857174009404
PPR	PSR	weight	0.7808194257428658
PPR	PSS	weight	0.5055192278556648
PPR	R	weight	0.3207949680432901
PPR	RP	weight	0.05622564516545514
PPR	RPP	weight	0.7537323061229569
PPR	RPR	weight	0.865164933702434
PPR	RPS	weight	0.2907091626651186
PPR	RR	weight	0.3572060854024379
PPR	RRP	weight	0.3167927312620781
PPR	RRR	weight	0.41666957231123336
PPR	RRS	weight	0.3066816204656654
PPR	RS	weight	0.8546731097387674
PPR	RSP	weight	0.7676991977678524
PPR	RSR	weight	0.6986551376882728
PPR	RSS	weight	0.8976128574688932
PPR	S	weight	0.42087969211593323
PPR	SP	weight	0.7382262931562504
PPR	SPP	weight	0.949853412668041
PPR	SPR	weight	0.036585801659974604
PPR	SPS	weight	0.7294852567432082
PPR	SR	weight	0.8183138335130321
PPR	SRP	weight	0.20770854835793362
PPR	SRR	weight	0.27667507419066784
PPR	SRS	weight	0.6948865470679927
PPR	SS	weight	0.20712488647637928
PPR	SSP	weight	0.6175059811732633
PPR	SSR	weight	0.944654373530711
PPR	SSS	weight	0.9095467775360937
PPS	P	weight	0.098131874395466
PPS	PP	weight	0.5720160781787946
PPS	PPP	weight	0.9506965891548762
PPS	PPR	weight	0.1755729723565207
PPS	PPS	weight	0.72284643208395
PPS	PR	weight	0.7679799517474222
PPS	PRP	weight	0.1747246835214772
PPS	PRR	weight	0.10705775403769613
PPS	PRS	weight	0.5183936864375728
PPS	PS	weight	0.3260389873970596
PPS	PSP	weight	0.613109409555446
PPS	PSR	weight	0.7367819348513943
PPS	PSS	weight	0.2831129420088744
PPS	R	weight	0.28049882201705323
PPS	RP	weight	0.011147357432147675
PPS	RPP	weight	0.2108195827600593
PPS	RPR	weight	0.004818400035101367
PPS	RPS	weight	0.6766875634081589
PPS	RR	weight	0.09050102982497699
PPS	RRP	weight	0.06159180409719611
PPS	RRR	weight	0.9576287000580617
PPS	RRS	weight	0.4913453382365962
PPS	RS	weight	0.026550625640791248
PPS	RSP	weight	0.8471423231540517
PPS	RSR	weight	0.7255238503828233
PPS	RSS	weight	0.7651038656375774
PPS	S	weight	0.9384675500436211
PPS	SP	weight	0.30338212442998214
PPS	SPP	weight	0.8422369845776994
PPS	SPR	weight	0.7158740086187978
PPS	SPS	weight	0.48043652139644977
PPS	SR	weight	0.6408367502056183
PPS	SRP	weight	0.469842510132609
PPS	SRR	weight	0.33666043645454213
PPS	SRS	weight	0.67508804620317
PPS	SS	weight	0.4000804957417501
PPS	SSP	weight	0.45051772842151727
PPS	SSR	weight	0.008203039676314194
PPS	SSS	weight	0.8736500712581166
PR	P	weight	0.7061279640841901
PR	PP	weight	0.0987719712962759
PR	PPP	weight	0.9815404499459348
PR	PPR	weight	0.7466011154325033
PR	PPS	weight	0.6995950763902842
PR	PR	weight	0.9554337089158245
PR	PRP	weight	0.9110061753979338
PR	PRR	weight	0.31872597340951636
PR	PRS	weight	0.26875898878852744
PR	PS	weight	0.8818095252819291
PR	PSP	weight	0.13249612531280097
PR	PSR	weight	0.3624431577744198
PR	PSS	weight	0.1169827517640527
PR	R	weight	0.36345766680004965
PR	RP	weight	0.8596921676569363
PR	RPP	weight	0.3462183356212627
PR	RPR	weight	0.2731050407507697
PR	RPS	weight	0.02183384424235557
PR	RR	weight	0.15549651330267666
PR	RRP	weight	0.2084726226564766
PR	RRR	weight	0.439017641552916
PR	RRS	weight	0.0019875198651146952
PR	RS	weight	0.001983718629925968
PR	RSP	weight	0.17354312414636508
PR	RSR	weight	0.077197607508943
PR	RSS	weight	0.8135391899228613
PR	S	weight	0.3850827719073193
PR	SP	weight	0.7582817410594165
PR	SPP	weight	0.22244038412278744
PR	SPR	weight	0.05392502099499974
PR	SPS	weight	0.08830929801329823
PR	SR	weight	0.37897017939683153
PR	SRP	weight	0.6179246992665887
PR	SRR	weight	0.9850857632973468
PR	SRS	weight	0.3457170241304496
PR	SS	weight	0.5327513826148746
PR	SSP	weight	0.2656398841774714
PR	SSR	weight	0.9730970226768046
PR	SSS	weight	0.3742925294740741
PRP	P	weight	0.20902381969009032
PRP	PP	weight	0.6086973020806453
PRP	PPP	weight	0.6639083080383633
PRP	PPR	weight	0.05934679321892944
PRP	PPS	weight	0.8788020758484791
PRP	PR	weight	0.5898381539936571
PRP	PRP	weight	0.3845323417440397
PRP	PRR	weight	0.7023606081076101
PRP	PRS	weight	0.8663763158769701
PRP	PS	weight	0.007780329979046097
PRP	PSP	weight	0.9292025672431978
PRP	PSR	weight	0.990124578809405
PRP	PSS	weight	0.918429017071241
PRP	R	weight	0.8023141811589837
PRP	RP	weight	0.5019149283133173
PRP	RPP	weight	0.9975026685716377
PRP	RPR	weight	0.9190449934452172
PRP	RPS	weight	0.8305484186634968
PRP	RR	weight	0.5251541644590739
PRP	RRP	weight	0.5615391436861533
PRP	RRR	weight	0.7107486762273562
PRP	RRS	weight	0.2910109618707494
PRP	RS	weight	0.1458819434193268
PRP	RSP	weight	0.45761693169996887
PRP	RSR	weight	0.35408504573826316
PRP	RSS	weight	0.45316547282264874
PRP	S	weight	0.23302568047434646
PRP	SP	weight	0.7893186891918968
PRP	SPP	weight	0.8167968123079714
PRP	SPR	weight	0.19601463757544202
PRP	SPS	weight	0.1663503702368927
PRP	SR	weight	0.9590960383700584
PRP	SRP	weight	0.4490211389065606
PRP	SRR	weight	0.29879108137611043
PRP	SRS	weight	0.0548580250114018
PRP	SS	weight	0.6772698691932925
PRP	SSP	weight	0.2415897183417739
PRP	SSR	weight	0.33101269861784854
PRP	SSS	weight	0.35688751886081715
PRR	P	weight	0.5399398501761349
PRR	PP	weight	0.9820400533621937
PRR	PPP	weight	0.3942976687819957
PRR	PPR	weight	0.6543445523458254
PRR	PPS	weight	0.5841601156614235
PRR	PR	weight	0.1079644869322649
PRR	PRP	weight	0.6014064486480041
PRR	PRR	weight	0.5969616217246402
PRR	PRS	weight	0.16719481331452957
PRR	PS	weight	0.8912057283652055
PRR	PSP	weight	0.9798640463071409
PRR	PSR	weight	0.705861152871466
PRR	PSS	weight	0.7072603426064827
PRR	R	weight	0.29388853948517313
PRR	RP	weight	0.19816308662534843
PRR	RPP	weight	0.8301588758196372
PRR	RPR	weight	0.05550343953425174
PRR	RPS	weight	0.526284276303651
PRR	RR	weight	0.8731367086646477
PRR	RRP	weight	0.30281023377528105
PRR	RRR	weight	0.6354276709930019
PRR	RRS	weight	0.6688680901208569
PRR	RS	weight	0.901865775027983
PRR	RSP	weight	0.14130821842681318
PRR	RSR	weight	0.2524137706631766
PRR	RSS	weight	0.44851147077511233
PRR	S	weight	0.6846198743074399
PRR	SP	weight	0.05750895701779579
PRR	SPP	weight	0.273159212922355
PRR	SPR	weight	0.2160532885614721
PRR	SPS	weight	0.046573193163027105
PRR	SR	weight	0.28000275592635293
PRR	SRP	weight	0.5286732084703782
PRR	SRR	weight	0.000867871436879053
PRR	SRS	weight	0.7931222771297549
PRR	SS	weight	0.43539971465461624
PRR	SSP	weight	0.6622372087284232
PRR	SSR	weight	0.1666523834964183
PRR	SSS	weight	0.6424317043372334
PRS	P	weight	0.3741134702444959
PRS	PP	weight	0.5054249804269414
PRS	PPP	weight	0.5968112212747944
PRS	PPR	weight	0.27181083589913135
PRS	PPS	weight	0.8691571555753388
PRS	PR	weight	0.4167425989527159
PRS	PRP	weight	0.8768244649999264
PRS	PRR	weight	0.8293448954033648
PRS	PRS	weight	0.006440427584499253
PRS	PS	weight	0.16100827294966602
PRS	PSP	weight	0.7739929405087778
PRS	PSR	weight	0.5417612386635673
PRS	PSS	weight	0.1538795385644579
PRS	R	weight	0.08389093225138344
PRS	RP	weight	0.650174455269215
PRS	RPP	weight	0.6351782163892316
PRS	RPR	weight	0.9093246222081613
PRS	RPS	weight	0.0739010697016651
PRS	RR	weight	0.38060834599657056
PRS	RRP	weight	0.2688299786279996
PRS	RRR	weight	0.8453351437662058
PRS	RRS	weight	0.33924093731781113
PRS	RS	weight	0.326511011696728
PRS	RSP	weight	0.3746486799502846
PRS	RSR	weight	0.3481983154042425
PRS	RSS	weight	0.7092321456198285
PRS	S	weight	0.04976209039173929
PRS	SP	weight	0.1191924676032734
PRS	SPP	weight	0.9252288658890163
PRS	SPR	weight	0.06286492018720324
PRS	SPS	weight	0.5834047151260844
PRS	SR	weight	0.650232516451154
PRS	SRP	weight	0.3601180227591778
PRS	SRR	weight	0.12549992569200252
PRS	SRS	weight	0.19300845352892682
PRS	SS	weight	0.4826165002744116
PRS	SSP	weight	0.19300135154048315
PRS	SSR	weight	0.04705510404987989
PRS	SSS	weight	0.6658712330802338
PS	P	weight	0.18193683800897809
PS	PP	weight	0.6743339577995094
PS	PPP	weight	0.017738682169311293
PS	PPR	weight	0.5600862382386909
PS	PPS	weight	0.3202192979894788
PS	PR	weight	0.31904303768012743
PS	PRP	weight	0.01760743489196448
PS	PRR	weight	0.04829362608720256
PS	PRS	weight	0.19246577563678047
PS	PS	weight	0.5024878407312791
PS	PSP	weight	0.45651183397858475
PS	PSR	weight	0.4730468402236825
PS	PSS	weight	0.6745770779942671
PS	R	weight	0.6721436288463876
PS	RP	weight	0.2904755267462137
PS	RPP	weight	0.39337275746846456
PS	RPR	weight	0.24589316810383
PS	RPS	weight	0.9249671238172501
PS	RR	weight	0.07836880483261266
PS	RRP	weight	0.5957156360173042
PS	RRR	weight	0.4528317091481451
PS	RRS	weight	0.4620060862454677
PS	RS	weight	0.3566735140034989
PS	RSP	weight	0.28130135674965384
PS	RSR	weight	0.2619804140272557
PS	RSS	weight	0.33787678674816446
PS	S	weight	0.880914467455033
PS	SP	weight	0.7152701305264847
PS	SPP	weight	0.8770445969924452
PS	SPR	weight	0.6882384198934615
PS	SPS	weight	0.5611371772046385
PS	SR	weight	0.5287461136600106
PS	SRP	weight	0.8203826604677141
PS	SRR	weight	0.6028414366146965
PS	SRS	weight	0.8892619009880208
PS	SS	weight	0.8550012776293645
PS	SSP	weight	0.6255526345169041
PS	SSR	weight	0.8261874634926589
PS	SSS	weight	0.0388597947075533
PSP	P	weight	0.11165334192259169
PSP	PP	weight	0.7629723349980733
PSP	PPP	weight	0.8976393876490477
PSP	PPR	weight	0.5687248372013558
PSP	PPS	weight	0.8983000080729888
PSP	PR	weight	0.01487079802223401
PSP	PRP	weight	0.4043184172733042
PSP	PRR	weight	0.3970530261594363
PSP	PRS	weight	0.053949381231900406
PSP	PS	weight	0.15778948662344572
PSP	PSP	weight	0.5167061773655511
PSP	PSR	weight	0.33095384044105425
PSP	PSS	weight	0.9596997143007544
PSP	R	weight	0.4350270988572126
PSP	RP	weight	0.78627233046433
PSP	RPP	weight	0.1039029483461158
PSP	RPR	weight	0.23366827586978367
PSP	RPS	weight	0.10337396163266288
PSP	RR	weight	0.04617682128017908
PSP	RRP	weight	0.9601912770329701
PSP	RRR	weight	0.712285717763171
PSP	RRS	weight	0.5835925296472548
PSP	RS	weight	0.5081246599949898
PSP	RSP	weight	0.40847084862575556
PSP	RSR	weight	0.9769263794300861
PSP	RSS	weight	0.9853037105775606
PSP	S	weight	0.9575743877640386
PSP	SP	weight	0.8113056908400332
PSP	SPP	weight	0.331797045381937
PSP	SPR	weight	0.6701999053965585
PSP	SPS	weight	0.23879721751258198
PSP	SR	weight	0.8301401761271022
PSP	SRP	weight	0.09112989540121386
PSP	SRR	weight	0.4247049082101617
PSP	SRS	weight	0.20494830088731952
PSP	SS	weight	0.7597622076635797
PSP	SSP	weight	0.3666570066490348
PSP	SSR	weight	0.3658889725709882
PSP	SSS	weight	0.2079590754264462
PSR	P	weight	0.7668174393259006
PSR	PP	weight	0.8807351759725731
PSR	PPP	weight	0.2523368323862193
PSR	PPR	weight	0.4412975112856996
PSR	PPS	weight	0.9199476286147605
PSR	PR	weight	0.15105658851812365
PSR	PRP	weight	0.7105492590637155
PSR	PRR	weight	0.3200885150436278
PSR	PRS	weight	0.6742266964712802
PSR	PS	weight	0.9160123242699972
PSR	PSP	weight	0.27426319979219105
PSR	PSR	weight	0.09467834539298126
PSR	PSS	weight	0.3549565405004762
PSR	R	weight	0.26258624420408505
PSR	RP	weight	0.9887359267184669
PSR	RPP	weight	0.18054770382957053
PSR	RPR	weight	0.7486730322867955
PSR	RPS	weight	0.8956856367826924
PSR	RR	weight	0.8362168735565803
PSR	RRP	weight	0.6151125747322959
PSR	RRR	weight	0.263487981839158
PSR	RRS	weight	0.2035507442019061
PSR	RS	weight	0.5337186563220909
PSR	RSP	weight	0.9228208570285451
PSR	RSR	weight	0.9047799339650372
PSR	RSS	weight	0.8770598815575418
PSR	S	weight	0.6657117592510704
PSR	SP	weight	0.48989854404782385
PSR	SPP	weight	0.7785066735114017
PSR	SPR	weight	0.8261922163975046
PSR	SPS	weight	0.4185595638964317
PSR	SR	weight	0.7525098979119873
PSR	SRP	weight	0.6769532735384705
PSR	SRR	weight	0.4674784787741125
PSR	SRS	weight	0.36308868380139403
PSR	SS	weight	0.744714363109547
PSR	SSP	weight	0.5556857278826985
PSR	SSR	weight	0.5801616253338229
PSR	SSS	weight	0.9684918948719523
PSS	P	weight	0.2203374060792056
PSS	PP	weight	0.6146781368390329
PSS	PPP	weight	0.13864368368594016
PSS	PPR	weight	0.9201686281366164
PSS	PPS	weight	0.22041575526822765
PSS	PR	weight	0.9189617886357402
PSS	PRP	weight	0.8194298457191809
PSS	PRR	weight	0.8753631780196791
PSS	PRS	weight	0.2575381430904614
PSS	PS	weight	0.9348458104263323
PSS	PSP	weight	0.31541359418333303
PSS	PSR	weight	0.4951931515232568
PSS	PSS	weight	0.6456317358264761
PSS	R	weight	0.23432505411795668
PSS	RP	weight	0.08441500863478701
PSS	RPP	weight	0.20870839177682188
PSS	RPR	weight	0.672420783266327
PSS	RPS	weight	0.3798959919217473
PSS	RR	weight	0.2806478996086713
PSS	RRP	weight	0.4761647649687327
PSS	RRR	weight	0.21195118650927136
PSS	RRS	weight	0.9445608294567795
PSS	RS	weight	0.14845307574502697
PSS	RSP	weight	0.5064993556360496
PSS	RSR	weight	0.6011045125741187
PSS	RSS	weight	0.8681192157264108
PSS	S	weight	0.740675156642121
PSS	SP	weight	0.409530656861005
PSS	SPP	weight	0.19323981031776127
PSS	SPR	weight	0.26212177934775827
PSS	SPS	weight	0.9305573546854318
PSS	SR	weight	0.4700411886143673
PSS	SRP	weight	0.2888070380990847
PSS	SRR	weight	0.8045766093254483
PSS	SRS	weight	0.18150744729756707
PSS	SS	weight	0.7965514735657919
PSS	SSP	weight	0.9168180017588893
PSS	SSR	weight	0.599377637713422
PSS	SSS	weight	0.6827617825218133
R	P	weight	0.9392567917810207
R	PP	weight	0.0862656604395593
R	PPP	weight	0.03245367595632198
R	PPR	weight	0.514135868602321
R	PPS	weight	0.32081466530474034
R	PR	weight	0.28654938204393954
R	PRP	weight	0.9618283990980628
R	PRR	weight	0.8515163747056173
R	PRS	weight	0.45458884763807106
R	PS	weight	0.9081752445844639
R	PSP	weight	0.7554070189642585
R	PSR	weight	0.322273001343061
R	PSS	weight	0.6716706623782744
R	R	weight	0.5680481133858761
R	RP	weight	0.31653702855313937
R	RPP	weight	0.23363807490028943
R	RPR	weight	0.15656815922941347
R	RPS	weight	0.38242903919291493
R	RR	weight	0.3508311139789563
R	RRP	weight	0.6134525306136195
